Tournament,Stage,Match Type,Match Name,Map,Team,order,pistol_win_rate_last5,fullbuy_win_rate_last5,eco_win_rate_last5
VCT 2025: Pacific Stage 2,Group Stage,Week 3,BOOM Esports vs DetonatioN FocusMe,Corrode,BOOM Esports,1023,0.7,0.3682317682317683,0.6666666666666666
VCT 2025: Pacific Stage 2,Group Stage,Week 3,BOOM Esports vs DetonatioN FocusMe,Corrode,DetonatioN FocusMe,1023,0.5,0.5575793650793651,0.4
VCT 2025: Pacific Stage 2,Group Stage,Week 3,Rex Regum Qeon vs DRX,Bind,Rex Regum Qeon,1024,0.8,0.5463203463203463,0.7333333333333333
VCT 2025: Pacific Stage 2,Group Stage,Week 3,Rex Regum Qeon vs DRX,Bind,DRX,1024,0.3,0.6776190476190476,0.33333333333333337
VCT 2025: Pacific Stage 2,Group Stage,Week 3,Rex Regum Qeon vs DRX,Ascent,DRX,1025,0.4,0.6276190476190476,0.4
VCT 2025: Pacific Stage 2,Group Stage,Week 3,Rex Regum Qeon vs DRX,Ascent,Rex Regum Qeon,1025,0.7,0.5574314574314574,0.6666666666666667
VCT 2025: Pacific Stage 2,Group Stage,Week 3,Nongshim RedForce vs Global Esports,Corrode,Global Esports,1026,0.5,0.4359523809523809,0.4666666666666667
VCT 2025: Pacific Stage 2,Group Stage,Week 3,Nongshim RedForce vs Global Esports,Corrode,Nongshim RedForce,1026,0.4,0.5696078431372549,0.2666666666666667
VCT 2025: Pacific Stage 2,Group Stage,Week 3,Nongshim RedForce vs Global Esports,Bind,Global Esports,1027,0.4,0.4192857142857143,0.3666666666666667
VCT 2025: Pacific Stage 2,Group Stage,Week 3,Nongshim RedForce vs Global Esports,Bind,Nongshim RedForce,1027,0.4,0.538698752228164,0.3333333333333333
VCT 2025: Pacific Stage 2,Group Stage,Week 3,Paper Rex vs ZETA DIVISION,Lotus,ZETA DIVISION,1028,0.5,0.34404761904761905,0.4
VCT 2025: Pacific Stage 2,Group Stage,Week 3,Paper Rex vs ZETA DIVISION,Lotus,Paper Rex,1028,0.5,0.6409012040590988,0.4666666666666666
VCT 2025: Pacific Stage 2,Group Stage,Week 3,Paper Rex vs ZETA DIVISION,Sunset,Paper Rex,1029,0.5,0.6145854145854146,0.4666666666666666
VCT 2025: Pacific Stage 2,Group Stage,Week 3,Paper Rex vs ZETA DIVISION,Sunset,ZETA DIVISION,1029,0.5,0.36829004329004333,0.4666666666666667
VCT 2025: Pacific Stage 2,Group Stage,Week 4,Gen.G vs Nongshim RedForce,Lotus,Nongshim RedForce,1030,0.5,0.5726381461675578,0.4666666666666666
VCT 2025: Pacific Stage 2,Group Stage,Week 4,Gen.G vs Nongshim RedForce,Lotus,Gen.G,1030,0.3,0.6868506493506492,0.31666666666666665
VCT 2025: Pacific Stage 2,Group Stage,Week 4,Gen.G vs Nongshim RedForce,Ascent,Nongshim RedForce,1031,0.6,0.5768398268398268,0.5333333333333333
VCT 2025: Pacific Stage 2,Group Stage,Week 4,Gen.G vs Nongshim RedForce,Ascent,Gen.G,1031,0.4,0.7582792207792208,0.3833333333333333
VCT 2025: Pacific Stage 2,Group Stage,Week 4,TALON vs Paper Rex,Bind,TALON,1032,0.5,0.5554761904761903,0.3833333333333333
VCT 2025: Pacific Stage 2,Group Stage,Week 4,TALON vs Paper Rex,Bind,Paper Rex,1032,0.3,0.5854945054945054,0.26666666666666655
VCT 2025: Pacific Stage 2,Group Stage,Week 4,TALON vs Paper Rex,Icebox,Paper Rex,1033,0.1,0.5680341880341879,0.11666666666666656
VCT 2025: Pacific Stage 2,Group Stage,Week 4,TALON vs Paper Rex,Icebox,TALON,1033,0.7,0.48166666666666663,0.5166666666666666
VCT 2025: Pacific Stage 2,Group Stage,Week 4,DRX vs Global Esports,Lotus,DRX,1034,0.4,0.7168498168498169,0.45
VCT 2025: Pacific Stage 2,Group Stage,Week 4,DRX vs Global Esports,Lotus,Global Esports,1034,0.4,0.3973076923076923,0.3666666666666667
VCT 2025: Pacific Stage 2,Group Stage,Week 4,DRX vs Global Esports,Icebox,DRX,1035,0.4,0.7358974358974358,0.45000000000000007
VCT 2025: Pacific Stage 2,Group Stage,Week 4,DRX vs Global Esports,Icebox,Global Esports,1035,0.3,0.3096153846153847,0.3
VCT 2025: Pacific Stage 2,Group Stage,Week 4,BOOM Esports vs ZETA DIVISION,Lotus,ZETA DIVISION,1036,0.7,0.40995670995670996,0.6
VCT 2025: Pacific Stage 2,Group Stage,Week 4,BOOM Esports vs ZETA DIVISION,Lotus,BOOM Esports,1036,0.6,0.29130869130869136,0.6
VCT 2025: Pacific Stage 2,Group Stage,Week 4,BOOM Esports vs ZETA DIVISION,Corrode,ZETA DIVISION,1037,0.7,0.4295055821371611,0.6
VCT 2025: Pacific Stage 2,Group Stage,Week 4,BOOM Esports vs ZETA DIVISION,Corrode,BOOM Esports,1037,0.5,0.31328671328671326,0.45
VCT 2025: Pacific Stage 2,Group Stage,Week 4,BOOM Esports vs ZETA DIVISION,Ascent,BOOM Esports,1038,0.5,0.3314685314685315,0.45
VCT 2025: Pacific Stage 2,Group Stage,Week 4,BOOM Esports vs ZETA DIVISION,Ascent,ZETA DIVISION,1038,0.6,0.5253389154704944,0.5333333333333334
VCT 2025: Pacific Stage 2,Group Stage,Week 4,Rex Regum Qeon vs Team Secret,Ascent,Rex Regum Qeon,1039,0.7,0.519047619047619,0.6666666666666667
VCT 2025: Pacific Stage 2,Group Stage,Week 4,Rex Regum Qeon vs Team Secret,Ascent,Team Secret,1039,0.8,0.33321123321123325,0.5
VCT 2025: Pacific Stage 2,Group Stage,Week 4,Rex Regum Qeon vs Team Secret,Icebox,Rex Regum Qeon,1040,0.6,0.5619047619047619,0.5333333333333334
VCT 2025: Pacific Stage 2,Group Stage,Week 4,Rex Regum Qeon vs Team Secret,Icebox,Team Secret,1040,0.7,0.32936507936507936,0.4333333333333333
VCT 2025: Pacific Stage 2,Group Stage,Week 4,Rex Regum Qeon vs Team Secret,Sunset,Rex Regum Qeon,1041,0.6,0.615151515151515,0.5333333333333333
VCT 2025: Pacific Stage 2,Group Stage,Week 4,Rex Regum Qeon vs Team Secret,Sunset,Team Secret,1041,0.7,0.3522222222222222,0.4666666666666666
VCT 2025: Pacific Stage 2,Group Stage,Week 4,T1 vs DetonatioN FocusMe,Sunset,T1,1042,0.3,0.6453479853479853,0.2233333333333333
VCT 2025: Pacific Stage 2,Group Stage,Week 4,T1 vs DetonatioN FocusMe,Sunset,DetonatioN FocusMe,1042,0.7,0.6464682539682539,0.6
VCT 2025: Pacific Stage 2,Group Stage,Week 4,T1 vs DetonatioN FocusMe,Haven,T1,1043,0.4,0.6574358974358974,0.2899999999999999
VCT 2025: Pacific Stage 2,Group Stage,Week 4,T1 vs DetonatioN FocusMe,Haven,DetonatioN FocusMe,1043,0.6,0.6521825396825397,0.5
VCT 2025: Pacific Stage 2,Playoffs,Upper Round 1,TALON vs Nongshim RedForce,Lotus,Nongshim RedForce,1044,0.6,0.6464476699770817,0.5166666666666666
VCT 2025: Pacific Stage 2,Playoffs,Upper Round 1,TALON vs Nongshim RedForce,Lotus,TALON,1044,0.7,0.5149999999999999,0.5166666666666666
VCT 2025: Pacific Stage 2,Playoffs,Upper Round 1,TALON vs Nongshim RedForce,Corrode,TALON,1045,0.7,0.6021794871794872,0.5333333333333333
VCT 2025: Pacific Stage 2,Playoffs,Upper Round 1,TALON vs Nongshim RedForce,Corrode,Nongshim RedForce,1045,0.7,0.5686698921993039,0.5833333333333333
VCT 2025: Pacific Stage 2,Playoffs,Upper Round 1,Rex Regum Qeon vs T1,Bind,Rex Regum Qeon,1046,0.6,0.6272727272727272,0.5333333333333334
VCT 2025: Pacific Stage 2,Playoffs,Upper Round 1,Rex Regum Qeon vs T1,Bind,T1,1046,0.3,0.6607692307692308,0.22333333333333324
VCT 2025: Pacific Stage 2,Playoffs,Upper Round 1,Rex Regum Qeon vs T1,Haven,Rex Regum Qeon,1047,0.6,0.6328282828282829,0.5833333333333334
VCT 2025: Pacific Stage 2,Playoffs,Upper Round 1,Rex Regum Qeon vs T1,Haven,T1,1047,0.4,0.6343956043956045,0.37333333333333324
VCT 2025: Pacific Stage 2,Playoffs,Upper Round 1,Rex Regum Qeon vs T1,Sunset,Rex Regum Qeon,1048,0.6,0.6670163170163169,0.5166666666666667
VCT 2025: Pacific Stage 2,Playoffs,Upper Round 1,Rex Regum Qeon vs T1,Sunset,T1,1048,0.3,0.6343956043956045,0.35666666666666663
VCT 2025: Pacific Stage 2,Playoffs,Upper Semifinals,DRX vs TALON,Bind,TALON,1049,0.7,0.600989010989011,0.5333333333333333
VCT 2025: Pacific Stage 2,Playoffs,Upper Semifinals,DRX vs TALON,Bind,DRX,1049,0.5,0.6625641025641025,0.5166666666666667
VCT 2025: Pacific Stage 2,Playoffs,Upper Semifinals,DRX vs TALON,Haven,TALON,1050,0.7,0.5467032967032966,0.4666666666666666
VCT 2025: Pacific Stage 2,Playoffs,Upper Semifinals,DRX vs TALON,Haven,DRX,1050,0.5,0.620897435897436,0.5000000000000001
VCT 2025: Pacific Stage 2,Playoffs,Upper Semifinals,DRX vs TALON,Lotus,TALON,1051,0.6,0.5967032967032967,0.4
VCT 2025: Pacific Stage 2,Playoffs,Upper Semifinals,DRX vs TALON,Lotus,DRX,1051,0.4,0.620897435897436,0.3666666666666667
VCT 2025: Pacific Stage 2,Playoffs,Upper Semifinals,Paper Rex vs T1,Sunset,T1,1052,0.5,0.6620879120879122,0.5166666666666666
VCT 2025: Pacific Stage 2,Playoffs,Upper Semifinals,Paper Rex vs T1,Sunset,Paper Rex,1052,0.2,0.516985236985237,0.18333333333333324
VCT 2025: Pacific Stage 2,Playoffs,Upper Semifinals,Paper Rex vs T1,Bind,T1,1053,0.5,0.5642857142857143,0.5166666666666666
VCT 2025: Pacific Stage 2,Playoffs,Upper Semifinals,Paper Rex vs T1,Bind,Paper Rex,1053,0.2,0.5926262626262627,0.21666666666666656
VCT 2025: Pacific Stage 2,Playoffs,Lower Round 1,Nongshim RedForce vs DetonatioN FocusMe,Lotus,DetonatioN FocusMe,1054,0.7,0.5537698412698412,0.6333333333333334
VCT 2025: Pacific Stage 2,Playoffs,Lower Round 1,Nongshim RedForce vs DetonatioN FocusMe,Lotus,Nongshim RedForce,1054,0.6,0.5495789831083948,0.4499999999999999
VCT 2025: Pacific Stage 2,Playoffs,Lower Round 1,Nongshim RedForce vs DetonatioN FocusMe,Ascent,DetonatioN FocusMe,1055,0.6,0.5301587301587302,0.5666666666666668
VCT 2025: Pacific Stage 2,Playoffs,Lower Round 1,Nongshim RedForce vs DetonatioN FocusMe,Ascent,Nongshim RedForce,1055,0.6,0.5389729225023343,0.45
VCT 2025: Pacific Stage 2,Playoffs,Lower Round 1,Rex Regum Qeon vs Gen.G,Haven,Gen.G,1056,0.4,0.6542388167388167,0.45
VCT 2025: Pacific Stage 2,Playoffs,Lower Round 1,Rex Regum Qeon vs Gen.G,Haven,Rex Regum Qeon,1056,0.5,0.6527306027306027,0.45
VCT 2025: Pacific Stage 2,Playoffs,Lower Round 1,Rex Regum Qeon vs Gen.G,Sunset,Gen.G,1057,0.4,0.6029783125371361,0.4666666666666667
VCT 2025: Pacific Stage 2,Playoffs,Lower Round 1,Rex Regum Qeon vs Gen.G,Sunset,Rex Regum Qeon,1057,0.5,0.5709124209124209,0.45
VCT 2025: Pacific Stage 2,Playoffs,Lower Round 1,Rex Regum Qeon vs Gen.G,Corrode,Gen.G,1058,0.4,0.528852438411262,0.4
VCT 2025: Pacific Stage 2,Playoffs,Lower Round 1,Rex Regum Qeon vs Gen.G,Corrode,Rex Regum Qeon,1058,0.4,0.5454578754578755,0.3166666666666667
VCT 2025: Pacific Stage 2,Playoffs,Lower Round 2,T1 vs Nongshim RedForce,Ascent,T1,1059,0.5,0.4688311688311688,0.5166666666666666
VCT 2025: Pacific Stage 2,Playoffs,Lower Round 2,T1 vs Nongshim RedForce,Ascent,Nongshim RedForce,1059,0.6,0.5151633986928104,0.45
VCT 2025: Pacific Stage 2,Playoffs,Lower Round 2,T1 vs Nongshim RedForce,Lotus,T1,1060,0.4,0.4593073593073592,0.38333333333333325
VCT 2025: Pacific Stage 2,Playoffs,Lower Round 2,T1 vs Nongshim RedForce,Lotus,Nongshim RedForce,1060,0.6,0.44222222222222224,0.4666666666666666
VCT 2025: Pacific Stage 2,Playoffs,Lower Round 2,DRX vs Rex Regum Qeon,Icebox,Rex Regum Qeon,1061,0.5,0.5787912087912087,0.4
VCT 2025: Pacific Stage 2,Playoffs,Lower Round 2,DRX vs Rex Regum Qeon,Icebox,DRX,1061,0.4,0.5593589743589743,0.35666666666666674
VCT 2025: Pacific Stage 2,Playoffs,Lower Round 2,DRX vs Rex Regum Qeon,Corrode,DRX,1062,0.3,0.5060256410256411,0.29000000000000004
VCT 2025: Pacific Stage 2,Playoffs,Lower Round 2,DRX vs Rex Regum Qeon,Corrode,Rex Regum Qeon,1062,0.5,0.5723809523809523,0.4666666666666667
VCT 2025: Pacific Stage 2,Playoffs,Upper Final,TALON vs Paper Rex,Haven,Paper Rex,1063,0.4,0.5926262626262627,0.41666666666666663
VCT 2025: Pacific Stage 2,Playoffs,Upper Final,TALON vs Paper Rex,Haven,TALON,1063,0.7,0.6217032967032967,0.4666666666666666
VCT 2025: Pacific Stage 2,Playoffs,Upper Final,TALON vs Paper Rex,Bind,Paper Rex,1064,0.4,0.630273321449792,0.41666666666666663
VCT 2025: Pacific Stage 2,Playoffs,Upper Final,TALON vs Paper Rex,Bind,TALON,1064,0.8,0.5123015873015873,0.6
VCT 2025: Pacific Stage 2,Playoffs,Lower Round 3,T1 vs Rex Regum Qeon,Sunset,Rex Regum Qeon,1065,0.6,0.5933333333333334,0.6
VCT 2025: Pacific Stage 2,Playoffs,Lower Round 3,T1 vs Rex Regum Qeon,Sunset,T1,1065,0.6,0.5124542124542124,0.5333333333333332
VCT 2025: Pacific Stage 2,Playoffs,Lower Round 3,T1 vs Rex Regum Qeon,Haven,Rex Regum Qeon,1066,0.6,0.5933333333333334,0.6
VCT 2025: Pacific Stage 2,Playoffs,Lower Round 3,T1 vs Rex Regum Qeon,Haven,T1,1066,0.5,0.5224089635854342,0.3999999999999999
VCT 2025: Pacific Stage 2,Playoffs,Lower Round 3,T1 vs Rex Regum Qeon,Ascent,Rex Regum Qeon,1067,0.6,0.5996491228070175,0.6
VCT 2025: Pacific Stage 2,Playoffs,Lower Round 3,T1 vs Rex Regum Qeon,Ascent,T1,1067,0.5,0.5351909184726522,0.3999999999999999
VCT 2025: Pacific Stage 2,Showmatch,Main Event,Team World vs Glory Once Again,Corrode,Team World,1068,,,
VCT 2025: Pacific Stage 2,Showmatch,Main Event,Team World vs Glory Once Again,Corrode,Glory Once Again,1068,,,
VCT 2025: Pacific Stage 2,Playoffs,Lower Final,TALON vs Rex Regum Qeon,Bind,TALON,1069,0.8,0.4996031746031746,0.6
VCT 2025: Pacific Stage 2,Playoffs,Lower Final,TALON vs Rex Regum Qeon,Bind,Rex Regum Qeon,1069,0.5,0.6229824561403509,0.4666666666666666
VCT 2025: Pacific Stage 2,Playoffs,Lower Final,TALON vs Rex Regum Qeon,Haven,Rex Regum Qeon,1070,0.3,0.5663157894736841,0.26666666666666666
VCT 2025: Pacific Stage 2,Playoffs,Lower Final,TALON vs Rex Regum Qeon,Haven,TALON,1070,0.8,0.5738888888888888,0.6666666666666666
VCT 2025: Pacific Stage 2,Playoffs,Lower Final,TALON vs Rex Regum Qeon,Corrode,Rex Regum Qeon,1071,0.2,0.5596491228070175,0.13333333333333336
VCT 2025: Pacific Stage 2,Playoffs,Lower Final,TALON vs Rex Regum Qeon,Corrode,TALON,1071,0.9,0.579017094017094,0.8
VCT 2025: Pacific Stage 2,Playoffs,Lower Final,TALON vs Rex Regum Qeon,Icebox,Rex Regum Qeon,1072,0.3,0.5721491228070175,0.2
VCT 2025: Pacific Stage 2,Playoffs,Lower Final,TALON vs Rex Regum Qeon,Icebox,TALON,1072,0.7,0.5606837606837607,0.6666666666666666
VCT 2025: Pacific Stage 2,Playoffs,Lower Final,TALON vs Rex Regum Qeon,Sunset,Rex Regum Qeon,1073,0.3,0.5925,0.20000000000000004
VCT 2025: Pacific Stage 2,Playoffs,Lower Final,TALON vs Rex Regum Qeon,Sunset,TALON,1073,0.6,0.5162393162393162,0.5333333333333333
VCT 2025: Pacific Stage 2,Playoffs,Grand Final,Paper Rex vs Rex Regum Qeon,Ascent,Rex Regum Qeon,1074,0.4,0.5302777777777778,0.2666666666666667
VCT 2025: Pacific Stage 2,Playoffs,Grand Final,Paper Rex vs Rex Regum Qeon,Ascent,Paper Rex,1074,0.5,0.6576237488002195,0.43333333333333324
VCT 2025: Pacific Stage 2,Playoffs,Grand Final,Paper Rex vs Rex Regum Qeon,Lotus,Paper Rex,1075,0.6,0.7030782942547649,0.4999999999999999
VCT 2025: Pacific Stage 2,Playoffs,Grand Final,Paper Rex vs Rex Regum Qeon,Lotus,Rex Regum Qeon,1075,0.4,0.5611868686868686,0.2666666666666667
VCT 2025: Pacific Stage 2,Playoffs,Grand Final,Paper Rex vs Rex Regum Qeon,Haven,Rex Regum Qeon,1076,0.5,0.606641414141414,0.33333333333333337
VCT 2025: Pacific Stage 2,Playoffs,Grand Final,Paper Rex vs Rex Regum Qeon,Haven,Paper Rex,1076,0.6,0.6086338498103203,0.4999999999999999
VCT 2025: Pacific Stage 2,Playoffs,Grand Final,Paper Rex vs Rex Regum Qeon,Bind,Paper Rex,1077,0.6,0.6317107728872435,0.4999999999999999
VCT 2025: Pacific Stage 2,Playoffs,Grand Final,Paper Rex vs Rex Regum Qeon,Bind,Rex Regum Qeon,1077,0.3,0.585050505050505,0.2
Valorant Champions 2025,Group Stage,Opening (A),Paper Rex vs Xi Lai Gaming,Bind,Xi Lai Gaming,1189,0.5,0.33376623376623377,0.3125
Valorant Champions 2025,Group Stage,Opening (A),Paper Rex vs Xi Lai Gaming,Bind,Paper Rex,1189,0.8,0.6413364413364413,0.7
Valorant Champions 2025,Group Stage,Opening (A),Paper Rex vs Xi Lai Gaming,Sunset,Xi Lai Gaming,1190,0.5,0.367012987012987,0.31666666666666665
Valorant Champions 2025,Group Stage,Opening (A),Paper Rex vs Xi Lai Gaming,Sunset,Paper Rex,1190,0.8,0.6228749028749029,0.7333333333333332
Valorant Champions 2025,Group Stage,Opening (A),GIANTX vs Sentinels,Corrode,Sentinels,1191,0.5,0.3973076923076923,0.4
Valorant Champions 2025,Group Stage,Opening (A),GIANTX vs Sentinels,Corrode,GIANTX,1191,0.5,0.5465909090909091,0.3999999999999999
Valorant Champions 2025,Group Stage,Opening (A),GIANTX vs Sentinels,Sunset,Sentinels,1192,0.5,0.48016483516483516,0.4
Valorant Champions 2025,Group Stage,Opening (A),GIANTX vs Sentinels,Sunset,GIANTX,1192,0.5,0.4890909090909091,0.39999999999999997
Valorant Champions 2025,Group Stage,Opening (A),GIANTX vs Sentinels,Haven,Sentinels,1193,0.5,0.5218315018315018,0.4666666666666666
Valorant Champions 2025,Group Stage,Opening (A),GIANTX vs Sentinels,Haven,GIANTX,1193,0.4,0.5633333333333332,0.29999999999999993
Valorant Champions 2025,Group Stage,Opening (C),NRG vs EDward Gaming,Abyss,EDward Gaming,1194,0.5,0.3981684981684982,0.4666666666666666
Valorant Champions 2025,Group Stage,Opening (C),NRG vs EDward Gaming,Abyss,Mega Minors,1194,0.4,0.5716317016317016,0.29999999999999993
Valorant Champions 2025,Group Stage,Opening (C),NRG vs EDward Gaming,Corrode,EDward Gaming,1195,0.6,0.4271540054148749,0.5333333333333333
Valorant Champions 2025,Group Stage,Opening (C),NRG vs EDward Gaming,Corrode,Mega Minors,1195,0.4,0.5843589743589744,0.29999999999999993
Valorant Champions 2025,Group Stage,Opening (C),Team Liquid vs DRX,Abyss,DRX,1196,0.2,0.4926923076923077,0.22333333333333338
Valorant Champions 2025,Group Stage,Opening (C),Team Liquid vs DRX,Abyss,Team Liquid,1196,0.6,0.5518939393939394,0.5833333333333333
Valorant Champions 2025,Group Stage,Opening (C),Team Liquid vs DRX,Bind,DRX,1197,0.4,0.47435897435897434,0.3733333333333334
Valorant Champions 2025,Group Stage,Opening (C),Team Liquid vs DRX,Bind,Team Liquid,1197,0.4,0.6191666666666666,0.3833333333333333
Valorant Champions 2025,Group Stage,Opening (D),Dragon Ranger Gaming vs T1,Lotus,Dragon Ranger Gaming,1198,,,
Valorant Champions 2025,Group Stage,Opening (D),Dragon Ranger Gaming vs T1,Lotus,T1,1198,0.7,0.517009100290834,0.5999999999999999
Valorant Champions 2025,Group Stage,Opening (D),Dragon Ranger Gaming vs T1,Sunset,Dragon Ranger Gaming,1199,1.0,0.42857142857142855,1.0
Valorant Champions 2025,Group Stage,Opening (D),Dragon Ranger Gaming vs T1,Sunset,T1,1199,0.6,0.5336757669575007,0.5333333333333332
Valorant Champions 2025,Group Stage,Opening (D),G2 Esports vs Team Heretics,Corrode,G2 Esports,1200,0.5,0.602554945054945,0.4
Valorant Champions 2025,Group Stage,Opening (D),G2 Esports vs Team Heretics,Corrode,Team Heretics,1200,0.3,0.49214285714285716,0.3166666666666666
Valorant Champions 2025,Group Stage,Opening (D),G2 Esports vs Team Heretics,Lotus,G2 Esports,1201,0.4,0.6082692307692308,0.38333333333333336
Valorant Champions 2025,Group Stage,Opening (D),G2 Esports vs Team Heretics,Lotus,Team Heretics,1201,0.3,0.46071428571428574,0.3166666666666666
Valorant Champions 2025,Group Stage,Opening (B),Bilibili Gaming vs MIBR,Haven,MIBR,1202,0.3,0.5230882352941176,0.2833333333333333
Valorant Champions 2025,Group Stage,Opening (B),Bilibili Gaming vs MIBR,Haven,Bilibili Gaming,1202,0.5,0.3928571428571429,0.5666666666666667
Valorant Champions 2025,Group Stage,Opening (B),Bilibili Gaming vs MIBR,Corrode,MIBR,1203,0.4,0.5605882352941176,0.41666666666666663
Valorant Champions 2025,Group Stage,Opening (B),Bilibili Gaming vs MIBR,Corrode,Bilibili Gaming,1203,0.3,0.34523809523809523,0.36666666666666664
Valorant Champions 2025,Group Stage,Opening (B),Rex Regum Qeon vs FNATIC,Ascent,FNATIC,1204,0.6,0.4622843822843823,0.5333333333333333
Valorant Champions 2025,Group Stage,Opening (B),Rex Regum Qeon vs FNATIC,Ascent,Rex Regum Qeon,1204,0.2,0.5614607614607615,0.13333333333333336
Valorant Champions 2025,Group Stage,Opening (B),Rex Regum Qeon vs FNATIC,Abyss,FNATIC,1205,0.6,0.5406060606060606,0.5333333333333333
Valorant Champions 2025,Group Stage,Opening (B),Rex Regum Qeon vs FNATIC,Abyss,Rex Regum Qeon,1205,0.1,0.5614607614607614,0.06666666666666668
Valorant Champions 2025,Group Stage,Winner's (A),Paper Rex vs GIANTX,Ascent,Paper Rex,1206,0.8,0.5992385392385392,0.7999999999999999
Valorant Champions 2025,Group Stage,Winner's (A),Paper Rex vs GIANTX,Ascent,GIANTX,1206,0.4,0.5919047619047619,0.29999999999999993
Valorant Champions 2025,Group Stage,Winner's (A),Paper Rex vs GIANTX,Lotus,GIANTX,1207,0.3,0.603015873015873,0.2833333333333333
Valorant Champions 2025,Group Stage,Winner's (A),Paper Rex vs GIANTX,Lotus,Paper Rex,1207,0.9,0.6026573426573426,0.8333333333333333
Valorant Champions 2025,Group Stage,Winner's (A),Paper Rex vs GIANTX,Sunset,GIANTX,1208,0.4,0.5953235653235653,0.35
Valorant Champions 2025,Group Stage,Winner's (A),Paper Rex vs GIANTX,Sunset,Paper Rex,1208,0.8,0.6129137529137528,0.7
Valorant Champions 2025,Group Stage,Winner's (C),DRX vs NRG,Haven,Mega Minors,1209,0.4,0.5676923076923077,0.3166666666666666
Valorant Champions 2025,Group Stage,Winner's (C),DRX vs NRG,Haven,DRX,1209,0.4,0.49935897435897436,0.3733333333333334
Valorant Champions 2025,Group Stage,Winner's (C),DRX vs NRG,Corrode,DRX,1210,0.6,0.5116666666666667,0.5333333333333334
Valorant Champions 2025,Group Stage,Winner's (C),DRX vs NRG,Corrode,Mega Minors,1210,0.3,0.561025641025641,0.2666666666666666
Valorant Champions 2025,Group Stage,Winner's (C),DRX vs NRG,Lotus,Mega Minors,1211,0.4,0.5819047619047619,0.3333333333333333
Valorant Champions 2025,Group Stage,Winner's (C),DRX vs NRG,Lotus,DRX,1211,0.7,0.5066666666666666,0.6666666666666667
Valorant Champions 2025,Group Stage,Winner's (D),Team Heretics vs T1,Lotus,Team Heretics,1212,0.4,0.5307142857142857,0.33333333333333326
Valorant Champions 2025,Group Stage,Winner's (D),Team Heretics vs T1,Lotus,T1,1212,0.6,0.4829580636082184,0.5333333333333332
Valorant Champions 2025,Group Stage,Winner's (D),Team Heretics vs T1,Sunset,T1,1213,0.6,0.47959671907040324,0.5333333333333333
Valorant Champions 2025,Group Stage,Winner's (D),Team Heretics vs T1,Sunset,Team Heretics,1213,0.5,0.5233613445378151,0.4666666666666666
Valorant Champions 2025,Group Stage,Winner's (B),MIBR vs FNATIC,Bind,MIBR,1214,0.5,0.5833333333333333,0.5166666666666666
Valorant Champions 2025,Group Stage,Winner's (B),MIBR vs FNATIC,Bind,FNATIC,1214,0.6,0.573939393939394,0.5333333333333333
Valorant Champions 2025,Group Stage,Winner's (B),MIBR vs FNATIC,Abyss,FNATIC,1215,0.5,0.5038095238095238,0.4
Valorant Champions 2025,Group Stage,Winner's (B),MIBR vs FNATIC,Abyss,MIBR,1215,0.5,0.6621794871794872,0.5166666666666666
Valorant Champions 2025,Group Stage,Winner's (B),MIBR vs FNATIC,Haven,FNATIC,1216,0.5,0.5629004329004329,0.4
Valorant Champions 2025,Group Stage,Winner's (B),MIBR vs FNATIC,Haven,MIBR,1216,0.6,0.6197552447552448,0.5666666666666667
Valorant Champions 2025,Group Stage,Elimination (C),Team Liquid vs EDward Gaming,Sunset,EDward Gaming,1217,0.6,0.46715400541487495,0.5333333333333333
Valorant Champions 2025,Group Stage,Elimination (C),Team Liquid vs EDward Gaming,Sunset,Team Liquid,1217,0.5,0.5798809523809523,0.4666666666666666
Valorant Champions 2025,Group Stage,Elimination (C),Team Liquid vs EDward Gaming,Abyss,EDward Gaming,1218,0.7,0.523098061358931,0.6
